,20180101,20180102,20180103,20180104,20180105,20180106,20180107,20180108,20180109,20180110,20180111,20180112,20180113,20180114,20180115,20180116,20180117,20180118,20180119,20180120,20180121,20180122,20180123,20180124,20180125,20180126,20180127,20180128,20180129,20180130,20180131,20180201,20180202,20180203,20180204,20180205,20180206,20180207,20180208,20180209,20180210,20180211,20180212,20180213,20180214,20180215,20180216,20180217,20180218,20180219,20180220,20180221,20180222,20180223,20180224,20180225,20180226,20180227,20180228,20180301,20180302,20180303,20180304,20180305,20180306,20180307,20180308,20180309,20180310,20180311,20180312,20180313,20180314,20180315,20180316,20180317,20180318,20180319,20180320,20180321,20180322,20180323,20180324,20180325,20180326,20180327,20180328,20180329,20180330,20180331
B0143,47779.12,31417.04,30915.66,30995.88,35523.57,59880.95,60012.18,32033.04,31072.35,31043.21,31585.27,36804.85,62954.21,64131.55,32759.31,32788.07,33048.04,32852.39,37681.1,63536.1,63613.09,32227.05,33685.99,33322.43,33442.13,35275.29,51317.61,51774.59,34440.86,34380.39,34832.32,30530.25,32638.01,48216.44,48130.21,27382.58,27430.96,27522.56,62314.56,58516.64,60713.75,60742.31,61814.45,62072.45,62736.04,32730.57318,45530.51928,56091.88692,59520.19205,46330.84265,53135.62042,37675.03,26536.37,30798.45,47780.99,47451.55,26545.68,26891.07,27708.37,26432.83,44374.97,55504.16,53507.37,39128.2,36340.11,39887.97,39905.09,30111.68,50728.07,51302.45,25910.67,25948.76,26297.71,26904.22,30969.7,51860.17,52361.9,26438.22,26438.22,26610.64,26991.88,30943.01,52684.89,53074.9,26938.09,27241.05,28480.19,30401.86,35182.2,54682.95
B0144,11625.3,8370.74,8291.49,8325.02,9445.98,14108.75,14088.94,8576.15,8163.41,8242.03,8514,9669.64,14070.81,14678.93,8944.15,8954.45,9268.4,8970.6,10183.86,14680.99,14590.96,8513.79,9199.28,9110.57,9234.13,9911.84,13720.32,13872.47,9210.17,9081.6,9510.88,8021.46,8938.08,12944.35,12857.31,7658.63,7661.17,7831.62,11493.52,11588.41,15223.28,14786.38,11179.94,11485.05,13757.63,6554.711312,9320.949135,11511.2753,12380.88278,9246.321364,11092.70697,7838.1,7630.73,8738.71,12807.76,12140.59,7579.17,7826.66,7845.89,7468.9,11865.97,14607.53,13946.08,10011.14,9418.06,10529.13,10723.46,8630.78,13004.08,13060.65,7300.27,7338.36,7640.49,7932.46,9070.78,12344.01,13284,7636.21,7636.21,7789.88,8072.54,9098.07,13485.51,13622.92,8426.18,8619.72,8784.04,9378.11,10594.95,14565.06
B0145,7197.47,4944.67,4659.28,4609.24,4935.65,8303.13,8283.32,4582.5,4528.42,4518.27,4803.25,5173.03,8547.94,9211.29,5454.84,5466.38,5602.97,5492.72,5619.75,8921.77,8740.22,5032.23,5098.84,5259.99,5256.7,5231.47,7905.37,7834.52,5452.17,5320.86,5587.31,4000.31,4256.29,7041.4,6963.45,3998.68,4012.42,3965.53,6564.58,5990.35,8277.32,8374.99,6398.5,6698.59,8207.58,3103.195025,4231.186346,6001.406701,6730.202004,4038.420249,4995.990142,3637.61,3991.88,4517.31,7506.34,6958.29,4153.57,4145.27,4319.97,3486.75,6242.48,8689.67,7932.54,5112.01,4643.11,5688.69,5772.8,3975.45,7236.04,7292.61,3361.22,3399.31,3676.12,3821.43,4389.05,7189.39,7489.57,3642.27,3642.27,3755.56,3876.85,4326.51,7607.93,7688.94,4039.38,4113.22,4380.29,4557.71,5022.01,8009.46
B0146,19985.6,14005.08,14112.35,14193.75,13967.84,12878.45,12878,14087.8,13613.99,13382.46,13786.39,12938.16,12585,13139.08,14336.67,14281.91,14227.36,13285.1,13026.97,12915.92,12791.71,13408.27,14385.38,13677.59,13823.17,12491.04,11493.37,12416.6,15783.13,15554.21,16769.42,11944.18,12159.14,11126.9,10934.43,12513.86,12492.93,12294.63,16289.11,15701.34,15143.41,14664.49,16681.46,16585.7,21279.88,13260.76866,16677.03541,12405.59186,13229.9094,18866.8344,22529.4303,15402.48,11994.92,11611.82,10540.29,9843.49,13003.04,12994.73,12572.61,12015.23,18023.21,15985.41,15827.9,18168.76,18175.93,18278.27,18556.91,11527.71,11775.92,11856.18,12244.08,12212.31,11655.4,12040.35,11610.41,10759.49,11536.3,12199.61,12199.61,11866.95,12051.83,11267.34,11234.31,11953.55,12837.92,12947.54,13201.66,14243.61,13850.07,13840.85
B0147,22731.23,17685.21,17534.25,17463.98,17449.26,24433.2,24522.82,18433.48,17628.78,17682.93,17739.19,17810.79,24414.22,25510.01,18491.21,18508.77,18739.93,18290.4,18381.28,25182.43,25075.38,18069.4,19089.26,18712.95,18712.56,18299.79,23663.04,24063.81,18797.96,18539.75,19318.81,16592.22,16535.51,22198.96,22077.61,14840.92,14847.4,14996.72,40182.34,36637,26570.93,25900.21,39644.6,39891.71,39700.25,14676.16454,18459.01909,21668.41668,22662.88474,20607.38983,24597.11223,16813.78,14293.01,14979.67,22601.03,21709.79,15212.04,15203.74,15125.55,14014.88,20464.42,24254.02,23583.48,19483.51,18645.14,19510.52,19629.13,14306.9,22239.03,22312.43,13955.98,13994.07,14309.32,14664.06,15072.15,21998.72,22709.69,14566.54,14566.54,14511.19,14602.29,14896.36,23045.88,23310.79,15297.76,15393.88,15720.71,15806.81,16234.15,23742.8
B0148,14600.63,10384.93,10201.13,10045.77,11000.82,13575.81,13641.36,10214.59,10115.57,10112.79,10368.82,11363.9,13675.1,14505.83,11117.17,11138.66,11359.39,10849.81,11852.16,14401.07,14189.23,10591.79,10765.58,11097.7,11043.42,11556.95,13358.2,13619.88,11207.96,11328.51,12241.58,9457.24,10365.53,12481.86,12291.6,9446.81,9457.21,9596.33,13217.23,12885.99,14742.84,14829.45,13452.86,13716.58,16984.98,8928.329189,8482.48953,6880.555235,7416.862033,12493.80912,14936.89769,10347.64,9382.13,10364.71,12824.55,12094.97,9826.21,9817.91,9914.35,9008.46,13572.39,13497.35,13153.24,12853.12,12440.72,13103.03,13171.78,9822.79,12184.01,12250.14,8997.24,9042.32,9118.57,9356.25,10249.56,12117.25,12337.14,9284.1,9284.1,9308.44,9307.29,10076.54,12594.12,12748.97,9709.14,9792.29,10004.66,10243.18,11081.16,13906.14
B0149,20215.55,17006.3,18059.79,18320.26,18258.69,31366.85,28552.55,16224.94,16538.28,16519.94,16313.19,16153.03,29033.85,29607.68,17720.49,17748.95,18049.66,17040.59,16531.41,29658.3,29420.54,17700.7,17966.32,18184.18,17684.04,16736.35,27930.1,28567.46,18923.75,18720.37,19513.49,15116.78,14802.89,26060.72,26414.47,13244.76,13295.4,13318.97,29073.94,27951.93,30357.45,30576.48,29668.05,29240.6,28411.41,11189.4776,12981.40115,25518.70743,25835.73878,14799.444,18522.06954,13016.32,12570.35,13391.54,27174.08,26644,13483.86,13554.41,13676.85,11463.17,16778.7,27804.82,27294.73,15789.32,15292.15,15946.28,16558.51,12235,28547.13,28716.61,11988.54,12032.51,12138.25,12510.92,13120.22,28912.19,29068.98,12607.91,12607.91,12467.76,12660.89,12507.84,29297.68,29850.21,13194.09,13195.66,14683.41,14926.19,15563.69,31083.91
B0150,86749.02,65549.21,65399.1,66625.82,79528.09,107063.45,107386.05,67088.74,64633.93,67153.91,67563.98,81069.89,108838.34,111381.22,68214.68,68248.27,70018.21,70707.39,90147.24,110836.7,111187.41,67407.01,69786.69,69259.84,69599.52,88251.89,108792.6,109029.79,67614.02,67453.63,68807.4,66794.08,86667.88,105601.57,105624.03,63745.6,63778.53,64615.57,85791.57,99894.03,118161.93,115585.59,86526.16,87440.15,100663.42,64267.5269,79213.03396,81828.01545,85100.91634,89280.80324,100341.1636,72398.27,63647.07,77672.16,102849.41,102841.97,60624.36,60969.76,62372.65,63038.63,88387.3,108529.91,107147.6,75170.03,72371.49,80595.02,81971.88,76732.9,106339.63,107605.9,60878.57,60905.91,62997.83,64263.89,78520.48,107024.42,108635.41,61646.86,61646.86,63407.75,64627.14,78599.99,109073.83,109567.07,62140.37,63997.99,65045.16,65635.36,79129.75,109382.62
B0151,242919.39,200301.05,200056.16,204916.2,245949.48,299498.19,295829.22,195568.36,195896.86,200035.52,203340.05,246543.05,300497.31,303458.75,196245.09,198973.38,201434.53,205988.84,244185.63,299455.53,293440.97,195242.19,198829.58,200839.03,204448.75,244465.7,293648.84,291400.19,200245.77,200386.92,203329.52,205300.13,243549.8,295213.91,292721.19,190007.06,194175.08,194971.34,220371.17,251492.75,301485.25,297044.53,219220.52,220372.09,248048.64,155143.5913,236798.7131,315795.1715,328503.1963,221685.9093,256975.6334,180848.22,200449.36,247593.92,312376.53,314934.44,192761.09,193233.27,196521.34,203664.7,269062.56,329437.59,323671.66,230607.34,219541.98,230384.13,229913.92,245430.22,314695.81,313265.09,190774.77,193468.64,194232.97,201175.19,245166.67,310853.16,311245.19,191172.95,192953.7,195116.83,201655.81,247058.33,316296.34,313530.59,194284.78,198879.64,202111.31,204771.75,246529.7,316850.56
B0152,54902.14,48670.59,48630.05,48841.96,53289.88,70123.39,70112.47,48138.76,47591.69,50031,49865.88,55911.97,77069.6,78217.38,50262.86,50285.07,51535.03,51567.48,57435.91,77803.65,77999.73,49727.98,50621.41,51250.41,51360.98,54681.79,70222.73,70254.98,48444.9,48626.25,49378.36,47060.27,50758.8,66326.95,66158.75,44254.11,44343.16,44939.9,64139.87,61245.8,69737.42,70544.66,63535.38,63607.77,60733.24,37738.57774,49695.73255,62980.97894,64080.3461,51556.56773,59861.51566,41933.01,44135.26,48927.13,67182.56,66377.63,43159.95,43151.64,45158.27,43098.39,54348.74,68577.2,67999.37,49281.57,48158.82,51293.03,51591.05,47612.15,66814.62,68004.91,42355.83,42393.49,43719.24,44141.48,49022.95,68502.37,68758.92,42776.28,42776.28,43892.57,44192.9,49392.78,69424.19,69680.07,43195.96,43601.14,45876.24,46275.95,51176.17,70114.55
B0153,21050.63,16555.33,17054.09,17333.14,18754.04,29406.85,29455.28,16262.96,15956.05,16592.33,18353.54,19877.1,30130.98,34551.54,21065.06,21247.34,22820.66,22600.5,24291.64,34634.02,34544.64,20941.03,21567.76,23838.42,24160.65,25191.82,34662.15,34152.58,22289.54,22687.69,24194.48,15942.4,17197.47,26935.21,26789.91,13428.51,13624.44,14342.76,27035.43,27426.14,30198,30453,25543.52,25898.13,31335.68,17610.60638,20653.92464,28125.81697,29134.98141,24413.88745,28965.55166,20455.45,19232.21,21511.99,33042.66,32484.19,18597.77,19188.72,20473.13,14033.26,20459.72,28053.96,27020.61,18058.92,17155.89,18725.67,18837.24,16069.46,27381.33,28249.57,12885.05,13055.75,19078.88,19433.56,21551.91,32237.99,32613.62,17575.49,17740.21,19108.4,19497.68,21728.49,33830.24,33870.04,18997.52,19407.62,20555.98,19920.14,21704.16,29339.37
B0154,64627.3,54532.16,54408.73,53943.44,61439.58,73070.79,73165.84,55181.17,54247.16,55920.09,55497.8,65214.87,81834.66,84348.7,57658.54,57599.99,58531.53,57792.1,67205.34,84465.64,84611.61,58675,62482.23,65629.37,65883.3,73168.28,86645.51,89879.27,81350.21,83189.07,83294.78,52714.06,60506.43,71323.06,71573.8,50813.02,50931.02,51185.45,76725.96,75773.2,79679.13,83945.04,78777.99,78743.57,72116.35,41779.70126,63269.99021,70387.40995,72480.8613,57884.27595,69226.98754,49006.19,52365.29,65321.23,79342.7,79662.45,57607.7,58256.38,74727.71,50467.05,64082.98,72346.48,71892.42,56675.87,54460.74,59064.91,58361.76,57675.06,71251.59,77360.4,50405.89,50417.73,51879.18,52447.55,61298.88,76071.45,78194.24,50176.92,50176.92,51988.26,52280.3,63591.15,83316.62,84607.89,56918.25,58248.05,76633.63,81133.62,85526.16,90161.3
B0155,11608.16,8056.69,7771.3,7834.2,8661.41,12726.4,12706.59,8151.1,7554.62,7544.47,8119.5,9001.79,12985.99,13623.43,8637.84,8659.33,8795.92,8710.41,9473.49,13473.02,13214.05,8259.8,8720.86,8595.81,8739.65,9172.49,12598.46,12595.38,8657.28,8768.63,9012.05,7490.6,8104.39,11819.41,11741.46,7169.84,7183.57,7128.01,10809.58,10567.15,13653.04,13197.14,10747.61,10964.51,13183.29,6483.292091,9845.383013,11730.51301,12632.98747,8923.628055,10522.56847,7680.73,7362.84,8236.66,12125.5,11649.55,7414.24,7405.94,7573.29,6799.86,11240.99,13810.82,12822.4,9327.1,8584.06,9838.05,10132.26,7704.59,11849.18,11905.76,6536.55,6574.64,6857.78,7195.42,8206.41,11802.52,12102.71,6905.81,6905.81,7034.31,7259.73,8057.78,12222.62,12387.93,7278.23,7370.16,7528.95,7921.24,8894.08,12825.66
B0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30285.02,35218.3,45845.17,43983.94,28415.18,28476.8,29011.52,51627.69,48617.7,52241.99,51312.89,50088.41,50723.16,46501.91,29605.88202,44947.51177,60430.9337,60366.55459,42116.28036,48667.67696,36598.45,29616.62,32853.26,49271.06,50384,29751.64,29738.19,30204.83,30211.92,37951.01,54667.05,55169.94,33748.5,33435.94,37529.23,37623.67,33918.92,50748.44,50485.8,29058.63,29778.25,29589.8,32081.41,34772.67,50902.16,51251.63,29593.62,29578.9,29962.98,29701.06,33714.2,50705.8,51216.97,29439.17,29450.51,30014.17,32440.44,33918.78,52721.53
B0157,34418.81,25511.2,25354.67,25286.64,28756.39,42541.05,42618.36,26026.8,25147.1,25407.01,25651.75,29303.02,42830.34,44153.04,26619.75,26648.51,26979.61,26506.89,29854.13,43446.85,43369.43,26479.55,27432.29,27254.07,27352.46,28789.97,38278.05,38716.08,26772.26,26598.66,27415.91,24783.77,26288.76,36081.16,35975.54,20539.72,20557.39,20781.28,45592.77,43953.16,47251.36,46591.29,45153.5,45317.58,46241.48,20783.62601,27890.27449,35427.01185,37308.24803,29298.57395,34547.51471,23918.57,19801.88,23190.75,35477.51,34731.02,20142.36,20134.06,20817.04,19417.33,30361.51,38319.48,37198.22,26471.17,24545.77,26538.57,26626.65,22257.13,35370,35529.04,19011.38,19049.46,19236.43,19705.48,22897.77,35099.96,35621.8,19400.38,19400.38,19523.72,19657.26,22596.11,35669.36,36003.18,19792.97,19976.71,20959.06,21130.72,24016.25,36285.42
B0158,69387.78,44720.77,45137.39,45163,55579.93,77828.04,78094.21,45368.2,44082.2,47654.86,46097.7,58350.78,86916.31,88950.7,46530.41,46558.88,48029.1,47790.46,59694.92,88181.91,88312.02,45667.45,46957.86,47623.2,47509.16,56686.12,78525.82,79646.63,45065.24,44978.45,46780.34,44219.66,55255.71,73537.49,73536.21,40371.02,40432.86,41383.35,79485.53,76542.33,86234.4,87252.48,80096.33,80294.67,76941.22,51035.91567,77195.41042,81448.33202,85106.43849,73024.13792,84630.40762,59722.12,40963.9,53642.47,72443.97,72389.66,39617.22,39608.92,42178.43,39652.1,69359.38,79685.98,79108.23,56603.13,54469.66,60061.29,59528.64,50763.89,74463.37,76407.62,38366.95,38405.04,40012.55,40521.74,52496.66,75665.83,76767.97,38893.34,38893.34,40355.41,40807.54,52319.13,76873.27,77810.42,39002.89,38979.18,42610.8,43375.91,53739.41,78409.17
B0159,20825.6,16305.41,16120.05,16253.18,15674.3,16965.01,17031.97,16765.53,16709.22,16364.2,16634.43,15939.07,16899.31,17468.68,16657.6,16458.33,16685.37,16073.04,16946.78,17859.04,17689.39,16379.73,17157.04,17363.1,17375.91,17346.58,17436.29,17581.92,18840.99,17877.02,19294.56,15670.26,16414.4,16250.76,16361.63,15038.42,15851.57,14940.74,19520.16,18697.04,19400.18,19450.44,19480.98,18633.13,22750.87,14897.29955,19107.92352,16279.61282,16282.06512,20657.29943,24023.31853,16901.99,14752.29,15137.3,15824.84,14852.11,14908.14,15215,15248.7,14738.87,20286.73,18770.8,19131.19,19316.29,18795.36,19285.79,19828.25,15339.14,16024.62,16519.11,14526.54,14532.52,14661.85,15675.8,15653.23,16066.75,15865.74,14932.9,14717.45,14941.03,14792.84,15252.69,16010.01,16744.18,15695.37,15838.98,15744.39,16970,17009.03,17517.14
B0160,5709.61,3816.9,3525.45,3540.54,3798.53,5258.17,5238.36,3263.67,3221.16,3208.64,3728.5,4029.86,5497.64,6186.63,4319.74,4341.95,4471.77,4437.68,4512.63,5914.74,5632.7,3930.66,3905.15,4189.47,4258.97,4191.82,5300.99,5243.19,4135.48,4251.24,4512.35,3193.57,3390.47,4559.06,4486.05,3136.76,3150.5,3101.97,5010.89,4561.11,5602.44,5707.4,4761.57,5073.67,5866.92,1319.175473,1423.561294,1552.957037,1826.834332,1402.359237,2229.838221,1433.54,3268.42,3671.9,4850.88,4460.01,3300.91,3292.6,3449.98,2794.7,4703.12,5456.05,4923.22,3653.9,3436.13,4074.66,4254.57,3231.27,4749.02,4798.61,2671.16,2716.25,2974.62,3187.86,3633.53,4752.18,4990.83,2940.5,2940.5,3054.05,3249.33,3584.02,5110,5173.15,3174.02,3244.32,3509.97,3703.92,4101.72,5458.98
B0161,5395.95,2160.8,1862.13,1693.17,1317.12,4417.31,4679.67,1762.33,1022.84,1139.45,2144.86,1089.8,3430.85,14942.17,2631.08,1772.97,3276.91,6695.79,2652.54,2713.19,4025.93,918.05,1331.52,1989.61,2905.07,1431.02,5868.68,1282.91,1724.99,2159.06,2146.15,1071.01,1002.81,1509.94,1318.05,2623.81,704.69,892.83,15570.63,1939.12,2151.24,1704.53,2511.67,12945.13,2923.75,0,0,0,3251.509049,13493.93744,0,0,1410.94,447.86,1234.01,718.73,11656.53,10664.4,12796.93,1070.42,3654.42,15485.91,13769.72,3147.63,3312.09,3224.33,3401.26,14033.74,15082.03,5817.1,10911.13,13034.41,9885.98,485.76,107.99,15804.96,15255.66,0,95.2,892.67,189.83,12241.82,3146.75,2579.93,13941.76,9948.38,10342.64,2072.4,893.92,1927.29
B0162,22787.83,15245.49,15060.29,15084.92,16752.62,28892.45,28931.72,15540.97,15078.35,15186.07,15282.55,17058.83,28939.31,30089.49,15669.06,15697.82,15982.54,15679.84,17561.66,29629.69,29385.59,15191.61,15887.72,15610.35,15733.07,16919.31,27351.7,27701.43,15588.59,15351.94,16071.2,14585.1,16020.65,26651.13,26518.51,13019.05,12934.2,13137.09,21895.3,22196.52,29041.1,28712.48,21333.33,21601.81,25212.9,16891.24725,20493.11686,29948.45748,31214.7481,23623.24044,27806.24196,19222.16,12581.07,14821.24,26624.2,25887.53,12730.15,12721.85,12851.21,12274.67,21433.52,29923.3,29196.44,19550.62,18475.23,19616.01,19697.84,14174.23,26412.54,26485.94,11901.14,11939.23,12098.44,12577.68,14594.87,26286.68,26504.91,12188.54,12188.54,12267.76,12527.1,14405.14,26546.02,26726.14,12541.13,12618.48,13043.84,13270.88,15123.89,27110.23
B0163,12139.25,8428.38,8133.28,8215.75,9366.11,13927.6,13930.01,8379.77,8055.76,7907.35,8440.71,9669.72,14414.33,15064.2,8996.28,9017.77,9133.74,9173.41,10149.9,14832.55,14594.22,8524.63,8969.04,8882.89,9052.87,9840.92,13874.89,14015.85,9026.38,9003.33,9257.03,7729.92,8839.4,13075.05,12999.2,7599.58,7613.32,7545.81,11483.6,11639.2,15633.88,15325.68,11370.52,11682.62,14017.49,7523.748193,11086.2682,13573.42836,14545.11114,10411.19729,12383.17523,8814.99,8245.59,9508.83,13722.51,13246.57,8365.72,8357.42,8509.85,7422.23,12040.85,14893.2,14286.86,10238.5,9635.59,10716.41,10853.98,8735.56,13294.81,13351.38,7241.65,7280.24,7563.45,7839.03,9164.5,13229.7,13562.8,7530.68,7529.33,7636.22,7887.78,9089.26,13630.18,13707.28,8003.86,8092.23,8220.58,8621.21,9710.89,14064.69
B0164,12519.41,10007.63,9942.04,9168.92,10892.9,13390.14,13795.99,9926.22,9476.18,10075.24,9115.4,10323.66,13234.36,13383.21,9907.56,9889.02,9935.79,9859.72,10883.57,13334.67,13763.89,9892.07,10398.08,10167.82,10569.03,10284.47,12130.35,13644.4,10046.36,10376.49,10063.36,7954.77,9974.19,12339.27,11639.14,6490.14,6488.99,7126.38,13675.3,13914.19,15659.15,15515.33,12513.74,12961.08,12182.81,9058.375066,13994.95973,17645.85322,17649.03536,12766.39423,14834.895,11127.6,7515.5,8664.17,12325.1,12310.03,6737,6754.79,7129.75,7340.93,11276.58,14403.47,14034.92,9680.44,9320.59,11206.75,11221.32,8382.66,11943.26,11907.98,6440.27,6994.88,7138.89,7575.06,8405.66,11759.02,12627.2,6975.21,7136.32,7145.58,7288.85,8451.47,12883.74,13088.3,6807.36,6816.92,7802.02,7846.98,8800.87,12718.96
B0166,6372.19,4293.57,3977.75,4026.06,4143.99,5739.56,5719.75,3740.35,3697.84,3660.93,4201.39,4362.7,5983.19,6367.95,4800.59,4822.8,4926.16,4914.98,4849.88,6398.21,6116.18,4411.59,4456.51,4538.78,4616.44,4417.59,5453.58,5395.78,4412.64,4528.39,4765.12,3572.57,3622.05,4712.93,4645.65,3522.09,3535.82,3462.91,5928.63,5176.11,6045.96,5977.65,5690.29,5990.38,6996.86,1692.449366,1883.278611,1734.732001,2265.101277,1991.369479,2730.813643,1975.24,3508.49,3799.03,5033.63,4481.17,3490.61,3555.97,3709.91,3059.07,5224.86,5924.91,5214.57,4174.11,3738.57,4660.88,4771.7,3386.42,4880.1,4929.7,2917.15,2955.24,3189.01,3432.67,3774.13,4876.28,5114.71,3179.28,3179.28,3268.45,3488.09,3709.84,5225.38,5288.52,3437.18,3507.47,3769.69,3917.87,4215.06,5566.15
B0167,470441.13,404496.63,398857.69,421857.78,457717.38,565445.56,563547.44,394795.22,393873.16,403169.25,411627.78,459993.41,569521.13,571767.69,438660.81,429099.38,437946.84,455370.53,507311.44,594858.94,606143.19,456889.97,463202.13,467453.56,468918.41,509970.09,606066.81,599981.06,466160.59,465953.88,468784.03,420463.13,466117.69,565939.19,558355.13,400955.94,405377.88,405718.19,546874.63,578410.56,670088.56,663021.94,536130.31,531984.25,597454.56,424122.1169,616547.529,697989.2986,700951.4059,593118.8539,683934.011,485729.75,443000.94,459331.75,595442.5,590682.94,392298.34,396501.91,410598.91,389584.75,491856.59,554365.06,568702.19,445031.47,441858.81,463615.53,459261.94,432438.25,549084.19,530416.13,360016.91,360234.69,366943.63,390372.31,440901.72,568089.25,530357.31,363569.72,363642.75,371938.16,374862.28,433351.69,538117.94,528447.56,367002.97,367466.78,370946.47,380400.19,439039.53,539364.38
B0168,137537.31,116462.94,117011,118599.79,148820.38,187605.59,187659.86,116786.34,115581.1,117690.48,120073.71,149728.91,190556.22,196632.39,121482.65,121691.66,125894.27,126167.98,155974.08,197666.34,197280.3,119790.79,122210.45,122596.83,123211.73,151519.42,193826.83,194104.89,122435.96,121959.82,124754.48,118727.91,150043.3,190217.14,189434.88,110184.34,111599.85,112939.1,159330.8,178107.78,210832.94,207541.63,161606.27,162018.08,169099.33,117025.281,182341.5727,204565.0779,209062.9287,161223.8851,187954.2647,131211.52,110481.88,144647.61,192588.08,191206.45,106652.98,107218.77,110876.3,111830.26,159120.08,194679.13,193597.23,126297.46,122802.31,130974.4,131599.75,145212.34,190460.13,191228.97,108105.67,109434.16,113532.53,115945.73,148730.14,192039.67,195039.42,112356.79,112343.1,114572.6,116117.95,148983.44,196364.14,196431.56,113420.55,115944.73,118058.55,120168.09,151643.16,196963.06
B0169,176667.42,160046.72,162666.73,165386.33,193628.5,241301.8,241498.27,160296.36,158708.48,161387.56,165363.89,195055.66,243050.75,246480.58,161902.19,162832.41,166766.92,168609.05,198928.38,251502.94,250658.52,162351.53,165629.38,167869.14,170208.06,198993.52,250057,249887.45,174001.77,173918.77,177680.83,163518.7,192912.3,240829.64,239829.02,154034.36,155642.91,158123.89,176161.77,205211.86,252994.58,250451.52,176371.47,175948.72,189837.92,150738.2538,233662.3777,272337.0321,275469.8698,205004.1374,242906.7581,169478.61,159991.83,192957.66,246969.86,243110.81,154496.56,154999.02,163689.28,159323.2,203585.77,241884.5,241718.33,168408.34,165847.5,171916.23,172297.78,189474.69,235718.59,238264.55,152325.5,152696.38,158544.11,162348.22,192944.8,234113.23,240115.98,155700.52,156577.89,160033.31,162666.05,194003.23,244550.28,244169.89,158257.09,164209.98,167517.53,175976.53,204500.2,245890.38
B0170,228603.84,202404.97,205842.56,210230.55,240306.44,245193.53,246831.92,204543.36,199350.31,214748.73,210747.8,241070.7,246294.86,260904.77,209974.78,211593.81,219457.88,220056.16,263171.03,263857.31,267811.69,210464.7,213336.72,219102.11,222603.8,260408.56,261063.2,263015,213231.94,215107.7,220784.14,196999.73,250613.63,241703.05,235387.56,177748.28,179468.17,184877.92,220437.7,258120.16,269117.56,257633.23,215271.81,213396.56,258067.95,163047.9628,225655.2293,236015.0685,242205.4875,224794.7524,274202.3088,189166.48,195583.19,237146.47,259770.97,251877.84,182191.52,186599.72,193903.41,186065.44,238643.91,248104.72,256917.28,208792.17,206217.81,212989.33,213728.63,223913.03,235068.63,234881.41,170203.08,170841.89,186087.38,197273.56,236342.95,236429.94,244335.02,180849.81,182233.06,188505.5,193757.48,237228.22,250667.63,249510.41,184880.16,188777.83,197399.08,202068.13,240698.44,249348.64
B0171,118312.54,123169.12,133969.3,151362.72,211036.75,316051.59,322713.25,123435.26,122881.69,138952.38,151895.73,214360.38,317703.16,308252.19,140048.73,142906.25,156461.83,167679.19,242716.92,326209.31,336210.56,151798.14,153849.67,172066.95,178556.33,254270.61,340639.91,341272.31,194238.41,182217.39,203627.45,155724.48,244679.7,326194.78,323844.28,119844.63,126394.46,133937.2,166022.77,238970.48,322979.81,318478.56,146513.36,153111.08,150517.22,127057.1026,242062.9783,370292.6117,358391.763,155775.6955,189389.2844,132348.3,147334.14,218646.59,339486.59,320464.16,130379.36,129885.16,153484.28,135277.58,197602.5,295801.5,319107.5,105194.87,106758.18,120823.51,128948.3,207752.67,302582.91,301917.91,115454.09,115452.16,127872.56,137979.3,208537.8,303384.44,306317.13,115988.12,116813.43,126267.62,139239.58,210991.23,309475,306679.28,128685.77,130071.08,158716.64,173166,234605.08,317452.13
B0172,115571.48,140441.44,137092.42,135662.83,124505.71,93292.57,95880.52,143709.14,139315.7,146225.45,137557.2,127065.11,97739.57,102127.4,146778.3,147414.8,144776.03,142281.94,128898.88,99049.92,101630.34,144052.3,146420.8,146659.14,150493.78,135336.34,110278,113072.54,226931.78,224818.84,222466,135752.42,136478.89,97385.5,98466.13,135751.05,131851.39,130223.12,132962.33,123257.33,107190.45,105182.23,141211.38,145004.66,130706.12,81090.9005,76799.74968,24153.40709,28767.48069,115872.6285,137833.9489,95472.02,134299.45,127243.24,111744.75,118389.63,146558.72,150865.28,182065.44,133422.44,113046.27,101166.02,110820.45,111338.28,110568.41,115265.55,118109.2,126810.2,108981.5,117905.86,149492.09,146032.59,146923.63,152205.45,141473.13,114454.78,119496.28,148178.16,156579.78,155270.73,146453.34,141001.44,123645.51,130245.7,162837.7,176577.86,198977,226804.72,205473.64,137551.77
A0001,11331.79,7494.6,7558.1,7388.31,7176.7,10253.75,10504.95,7299.45,7313.6,7776.07,7773.53,7624.6,10925.75,12748.8,9116.05,9397.61,9335.43,9084.77,8520.39,11697.34,11740.76,8656.53,8620.56,8883.62,8555.51,8058.79,10165.6,10406.51,9081.33,9084.69,9612.27,6084.17,5979.99,8415.41,8150.36,6047.88,6238.71,6388.45,17181.75,13977.25,14148.21,14750.82,16752.63,17278.8,18046.93,7843.87,7379.89,8360.35,8930.62,7972.19,8700.06,7210.06,5178.96,5310.98,7877.82,7621.92,5397.64,5362.63,5578.73,5038.49,8815.07,9727.82,10006.64,7637.67,8982.07,8674.92,8184.64,5738.18,7711.67,7913.81,4668.49,4703,5068.57,5882.86,6005.94,8239.63,7639.12,4922.77,4961.33,5109.74,5435.33,5833.94,8300.51,8700.96,5652.08,5663.99,6205.88,7199.12,7485.44,9372.14
